visit_id,agreement_id,vehicle_dealership_name,customer_id,vehicle_agency_brand_name,branch_division_name,branch_division_id,visit_start_date,visit_end_date,audit_sfctry_score_epse_type,agency_score_give_person_name,block_agncy_cr_line_mark_type,agency_rating_date,audit_score_hms_date,audit_bncl_financed_veh_number,audit_bncl_financed_veh_amount,operation_currency_type,audit_agncy_verif_veh_number,audit_agncy_verif_veh_amount,audit_non_verified_veh_number,audit_non_verified_veh_amount,audit_agncy_found_veh_number,audit_imperfect_veh_number,pend_delivery_paid_veh_number,non_paid_dspsl_sold_veh_number,brand_same_exchange_veh_number,liquidated_vehicles_number,agency_arrive_pend_veh_number,audit_missing_vehicles_number,agency_rej_audit_visit_number,agency_transferred_veh_number,stln_reported_veh_tot_number,agncy_penalty_vehicle_number,audit_non_verified_veh_per,level1_service_group_type,purchase_amount,settlement_days_number,audit_rgtry_new_veh_number,audit_rgtry_prwd_veh_number
57145,MSL04,SN MOMENTUM         ,36857003,BMW,Metro Corporativa,1853.0,05/07/2021,05/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,05/07/2021,02:02 p. m.,21,9395200.0,MXP,21,9395200.0,0,0.0,9,0,0,0,0,12,0,0,0,0,0,0,0,8:30,567342.5279999999,5.0,0,21
57146,JLGL6,JLR GDL MXP,21777279,JAGUAR LAND ROV,Occidente,723.0,02/07/2021,02/07/2021,Deficiente con Bloqueo,Fabiola Alvarez Paez,TRUE,05/07/2021,05:43 p. m.,5,5974098.6,MXP,5,5974098.6,0,0.0,0,0,0,5,0,0,0,0,0,0,0,0,0,23:0,,7.0,5,0
57147,COAC1,TOYOTA VALLEJO,50688998,TOYOTA,Metro Corporativa,1851.0,05/07/2021,05/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,05/07/2021,12:06 p. m.,29,9021257.83,MXP,29,9021257.83,0,0.0,24,0,0,0,0,5,0,0,0,0,0,0,0,8:30,,5.0,29,0
57148,VALLE,TOYOTA COACALCO,50688998,TOYOTA,Metro Corporativa,1851.0,05/07/2021,05/07/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,06/07/2021,02:53 p. m.,24,7423219.33,MXP,22,6823214.19,2,600005.14,21,0,1,0,0,0,0,0,0,2,0,0,8,20:3,,5.0,24,0
57149,AMOT1,AUTOMOTRIZ MOTORMEXA,48128014,MITSUBISHI,Occidente,814.0,05/07/2021,06/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/07/2021,10:11 a. m.,64,24999843.08,MXP,64,24999843.08,0,0.0,20,0,0,0,0,44,0,0,0,0,0,0,0,8:30,,5.0,64,0
57150,10083,HONDA COLOMOS COUNTRY,19899016,HONDA,Occidente,723.0,05/07/2021,06/07/2021,Satisfactoria,Eunice Rios,FALSE,07/07/2021,05:31 p. m.,62,29633873.37,MXP,58,27789448.8,4,1844424.57,16,0,18,0,0,24,0,0,0,4,0,0,6,19:39,,5.0,62,0
57151,10001,HONDA CUAJIMALPA 2,13856774,HONDA,Metropolitana,844.0,05/07/2021,05/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,05/07/2021,10:34 a. m.,8,3671587.42,MXP,8,3671587.42,0,0.0,5,0,0,0,0,3,0,0,0,0,0,0,0,8:30,,12.0,8,0
57152,HYCU2,HYCU2 HYUNDAI CULIAC,B1857762,HYUNDAI,Noroeste,1794.0,02/07/2021,05/07/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,06/07/2021,05:06 p. m.,124,36665004.15,MXP,70,19991524.61,54,16673479.54,64,0,0,0,0,6,54,0,0,0,0,0,43,17:6,,5.0,124,0
57153,JLGL4,JLR GUADALAJARA     ,21777279,JAGUAR LAND ROV,Occidente,723.0,05/07/2021,05/07/2021,Deficiente con Bloqueo,Fabiola Alvarez Paez,TRUE,06/07/2021,02:48 p. m.,14,20351394.96,MXP,14,20351394.96,0,0.0,0,0,0,14,0,0,0,0,0,0,0,0,0,20:12,,7.0,14,0
57154,JLLN3,JLR GUADALAJARA     ,21777279,JAGUAR LAND ROV,Occidente,723.0,05/07/2021,05/07/2021,Deficiente con Bloqueo,Fabiola Alvarez Paez,TRUE,06/07/2021,02:45 p. m.,3,5573852.2,MXP,3,5573852.2,0,0.0,0,0,0,3,0,0,0,0,0,0,0,0,0,20:25,,7.0,3,0
57155,NSMX3,NISSAN MEXICALI SN  ,17116505,NISSAN,Noroeste,1829.0,05/07/2021,06/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/07/2021,02:11 p. m.,2,381280.0,MXP,2,381280.0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,5.0,0,2
57156,RSSE1,RIO SONORA    ,10719944,GENERAL MOTORS,Occidente,723.0,02/07/2021,05/07/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,07/07/2021,03:50 p. m.,33,11590880.0,MXP,31,10356480.0,2,1234400.0,28,0,0,0,0,3,0,0,0,2,0,0,6,24:20,2.0,12.0,0,33
57157,SNTC1,SAMURAI MOTORS S DE ,56901216,TOYOTA,Sur,1808.0,05/07/2021,05/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,05/07/2021,12:32 p. m.,3,558880.0,MXP,3,558880.0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,5.0,0,3
57158,CVM01,DAIMLER FINANCIAL S ,19693028,MERCEDEZ B CAMI,Noroeste,1794.0,05/07/2021,05/07/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,06/07/2021,03:08 p. m.,2,1806535.0,MXP,2,1806535.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,18:47,,12.0,2,0
57159,MOT23,MOTOSPORT VALLE     ,B8402792,DUCATI,Metro Corporativa,1853.0,05/07/2021,05/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,05/07/2021,10:54 a. m.,4,1961172.86,MXP,4,1961172.86,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,4,0
57160,MANS9,MANS AUTOMOTRIZ,35791735,SEAT,Metro Corporativa,1853.0,05/07/2021,05/07/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,06/07/2021,03:15 p. m.,7,3040529.74,MXP,7,3040529.74,0,0.0,0,0,7,0,0,0,0,0,0,0,0,0,0,18:12,,12.0,7,0
57161,RISO3,RIO SONORA,10719944,GENERAL MOTORS,Occidente,723.0,02/07/2021,05/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,05/07/2021,12:42 p. m.,1,1380051.69,MXP,1,1380051.69,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,1,0
57162,INDMY,INDIAN MONTERREY,B4714578,No Asiganda,Noreste,1826.0,05/07/2021,05/07/2021,Satisfactoria,Eunice Rios,FALSE,05/07/2021,08:28 p. m.,12,3160059.0,MXP,12,3160059.0,0,0.0,10,0,2,0,0,0,0,0,0,0,0,0,0,11:59,,12.0,12,0
57163,VAPR2,VANAUTO PREMIUM,A7577883,No Asiganda,Occidente,814.0,06/07/2021,06/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/07/2021,11:32 a. m.,16,13824450.44,MXP,16,13824450.44,0,0.0,15,0,0,0,0,1,0,0,0,0,0,0,0,8:30,,12.0,16,0
57164,TALE1,SEMINUEVOS TECN LEON,B5219843,PEUGEOT,Occidente,723.0,05/07/2021,06/07/2021,Deficiente con Bloqueo,Eunice Rios,TRUE,07/07/2021,09:54 a. m.,3,905040.0,MXP,3,905040.0,0,0.0,0,0,1,2,0,0,0,0,0,0,0,0,0,12:57,3.0,12.0,0,3
57165,JLLN7,JLR LEON MXP,21777279,JAGUAR LAND ROV,Occidente,723.0,05/07/2021,06/07/2021,Deficiente con Bloqueo,Edgar Aguilar,TRUE,09/07/2021,06:52 p. m.,10,9720574.96,MXP,10,9720574.96,0,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,41:6,,7.0,10,0
57166,MAZ91,MANS AUTOMOTRIZ SA D,35791735,SEAT,Metro Corporativa,1853.0,05/07/2021,05/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,05/07/2021,01:31 p. m.,9,1932320.0,MXP,9,1932320.0,0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,0,9
57167,SVALL,AUTOMOVILES VALLEJO,50688998,TOYOTA,Metro Corporativa,1851.0,05/07/2021,05/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,05/07/2021,12:06 p. m.,2,238720.0,MXP,2,238720.0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,8:30,121.061,5.0,0,2
57168,SCOAC,AUTOMOVILES VALLEJO,50688998,TOYOTA,Metro Corporativa,1851.0,05/07/2021,05/07/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,06/07/2021,02:56 p. m.,5,777360.0,MXP,5,777360.0,0,0.0,2,0,2,0,0,1,0,0,0,0,0,0,0,19:20,3.0,5.0,0,5
57169,SECAT,AUTOMOVILES VALLEJO,50688998,TOYOTA,Metro Corporativa,1851.0,05/07/2021,05/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,05/07/2021,01:43 p. m.,11,2054000.0,MXP,11,2054000.0,0,0.0,10,0,0,0,0,1,0,0,0,0,0,0,0,8:30,152.025,5.0,0,11
57170,PALMM,PALMAS MOTORS SUZU,72762632,SUZUKI,Bajío,810.0,05/07/2021,06/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/07/2021,10:52 a. m.,28,8561710.95,MXP,28,8561710.95,0,0.0,27,0,0,0,0,1,0,0,0,0,0,0,0,8:30,,12.0,28,0
57171,STAR1,AUTOMOVILES ESTRELLA,C0106835,SEMINUEVOS,Noroeste,1829.0,05/07/2021,07/07/2021,Satisfactoria,Edgar Ricardo,FALSE,08/07/2021,10:47 a. m.,34,7156800.0,MXP,33,6878880.0,1,277920.0,27,0,2,0,0,4,0,0,0,1,0,0,2,10:47,7.0,6.0,0,34
57172,HYUNI,HYUNDAI UNIVERSIDAD,B1361488,HYUNDAI,Metro Corporativa,1853.0,06/07/2021,06/07/2021,Satisfactoria,Eunice Rios,FALSE,07/07/2021,09:53 a. m.,56,17901666.12,MXP,40,11763599.18,16,6138066.94,35,0,1,0,0,4,14,0,0,2,0,0,28,13:7,,5.0,56,0
57173,HYCUM,HYUNDAI CUMBRES,B2340096,HYUNDAI,Noreste,1826.0,06/07/2021,06/07/2021,Satisfactoria,Edgar Aguilar,FALSE,06/07/2021,08:47 p. m.,39,10773827.89,MXP,33,8434140.79,6,2339687.1,22,0,10,0,1,0,6,0,0,0,0,0,15,17:38,,5.0,39,0
57174,MODA1,MOTOS DAYTONA,13856774,HONDA MOTOS,Metropolitana,844.0,06/07/2021,07/07/2021,Satisfactoria,Eunice Rios,FALSE,09/07/2021,07:03 p. m.,575,20799151.0,MXP,546,19897659.0,29,901492.0,413,0,92,0,0,41,0,0,0,29,0,0,5,30:30,,12.0,575,0
57175,HYMOR,HYUNDAI CUERNAVACA,B1361488,HYUNDAI,Metro Corporativa,1853.0,06/07/2021,06/07/2021,Satisfactoria,Edgar Aguilar,FALSE,06/07/2021,08:52 p. m.,37,11364499.88,MXP,30,8755845.09,7,2608654.79,29,0,0,0,0,1,6,0,0,1,0,0,18,16:17,,5.0,37,0
57176,HYOA1,JEJU  AUTOMOTRI,B2341823,HYUNDAI,Sur,715.0,06/07/2021,06/07/2021,Satisfactoria,Edgar Aguilar,FALSE,06/07/2021,08:51 p. m.,11,2638533.59,MXP,9,2148230.3,2,490303.29,2,0,3,0,0,4,1,0,0,1,0,0,18,12:22,,5.0,11,0
57177,10106,HONDA MORELOS       ,22152274,HONDA,Metro Corporativa,1853.0,06/07/2021,06/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/07/2021,10:40 a. m.,3,1286425.61,MXP,3,1286425.61,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,8:30,,12.0,3,0
57178,10088,HONDA ANZURES,22152274,HONDA,Metro Corporativa,1853.0,06/07/2021,06/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/07/2021,11:58 a. m.,6,2955046.8,MXP,6,2955046.8,0,0.0,4,0,0,0,0,2,0,0,0,0,0,0,0,8:30,,12.0,6,0
57179,PAUT1,CHRYSLER CLN PREMIER,67433557,FIAT,Noroeste,1794.0,06/07/2021,06/07/2021,Satisfactoria,Edgar Aguilar,FALSE,06/07/2021,08:45 p. m.,3,2115516.9,MXP,3,2115516.9,0,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,18:14,,5.0,3,0
57180,DICA2,DISTRIBUIDORA DE ACAPULCO,17288864,CHRYSLER,Sureste,1806.0,07/07/2021,08/07/2021,Satisfactoria,Eunice Rios,FALSE,09/07/2021,03:13 p. m.,5,2989198.01,MXP,5,2989198.01,0,0.0,4,0,1,0,0,0,0,0,0,0,0,0,0,16:21,,5.0,5,0
57181,SRNT1,SIERRA NORTE,B6791655,INTERNATIONAL,Noreste,842.0,06/07/2021,07/07/2021,Satisfactoria,Edgar Ricardo,FALSE,15/07/2021,09:16 p. m.,47,57847483.9,MXP,44,54908484.9,3,2938999.0,37,0,0,0,0,7,0,0,0,3,0,0,6,68:2,,5.0,47,0
57182,SAMU3,SAMURAI MOTORS S DE,56901216,TOYOTA,Sur,1808.0,06/07/2021,07/07/2021,Satisfactoria,Edgar Ricardo,FALSE,08/07/2021,09:25 a. m.,14,4216133.83,MXP,14,4216133.83,0,0.0,9,0,4,0,0,1,0,0,0,0,0,0,0,14:34,,12.0,14,0
57183,VWCUM,VOLKSWAGEN CUMBRES,68391655,VOLKSWAGEN,Noreste,1826.0,06/07/2021,08/07/2021,Satisfactoria,Eunice Rios,FALSE,09/07/2021,03:34 p. m.,57,18400751.25,MXP,57,18400751.25,0,0.0,0,0,50,0,0,7,0,0,0,0,0,0,0,22:14,,12.0,57,0
57184,SMSE2,SOLANA MOTORS ,38300503,GENERAL MOTORS,Occidente,723.0,06/07/2021,07/07/2021,Satisfactoria,Edgar Ricardo,FALSE,08/07/2021,10:04 a. m.,13,2869360.0,MXP,12,2596240.0,1,273120.0,11,0,0,0,0,1,0,0,0,1,0,0,7,10:26,3.0,12.0,0,13
57185,ACAF7,DISTRIBUIDORA DE ACAPULCO,17288864,CHRYSLER,Sureste,1806.0,07/07/2021,08/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,08/07/2021,01:21 p. m.,3,650752.38,MXP,3,650752.38,0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,8:30,,5.0,3,0
57186,MGS66,SEMINUEVOS MGS66,17666546,GENERAL MOTORS,Metro Corporativa,1853.0,06/07/2021,07/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/07/2021,09:29 a. m.,9,1502400.0,MXP,9,1502400.0,0,0.0,7,0,0,0,0,2,0,0,0,0,0,0,0,8:30,2.0,12.0,0,9
57187,SECP2,SEMI EUROALEMANA COA,B5598492,VOLKSWAGEN,Occidente,723.0,06/07/2021,08/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,08/07/2021,12:05 p. m.,4,912720.0,MXP,4,912720.0,0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,8:30,4.0,6.0,0,4
57188,EUAC9,COAPA EURO ALEMANA,B5598492,VOLKSWAGEN,Occidente,723.0,06/07/2021,07/07/2021,Satisfactoria,Edgar Ricardo,FALSE,08/07/2021,09:22 a. m.,8,3641009.16,MXP,0,0.0,8,3641009.16,0,0,0,0,0,0,8,0,0,0,0,0,100,15:1,,6.0,8,0
57189,EUAZ9,IZTACALCO EURO ALEMA,B5598158,VOLKSWAGEN,Occidente,723.0,06/07/2021,08/07/2021,Deficiente con Bloqueo,Fabiola Alvarez Paez,TRUE,09/07/2021,02:01 p. m.,11,4928999.79,MXP,11,4928999.79,0,0.0,0,0,0,11,0,0,0,0,0,0,0,0,0,18:40,,6.0,11,0
57190,IZSE2,SEMI EURO ALEMANA IZ,B5598158,VOLKSWAGEN,Occidente,723.0,06/07/2021,08/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,08/07/2021,12:05 p. m.,7,1216320.0,MXP,7,1216320.0,0,0.0,1,0,0,0,0,6,0,0,0,0,0,0,0,8:30,23.0,6.0,0,7
57191,VEUR4,VEUROS,A5807865,PEUGEOT,Occidente,723.0,06/07/2021,08/07/2021,Satisfactoria,Eunice Rios,FALSE,08/07/2021,03:27 p. m.,10,3709441.18,MXP,9,3269587.58,1,439853.6,8,0,0,0,0,1,0,0,0,1,0,0,10,13:48,,12.0,10,0
57192,HYLIN,HYLIN HYUNDAI LINDAV,B9889406,HYUNDAI,Noreste,1826.0,06/07/2021,07/07/2021,Satisfactoria,Edgar Ricardo,FALSE,08/07/2021,09:13 a. m.,34,8633503.46,MXP,34,8633503.46,0,0.0,32,0,2,0,0,0,0,0,0,0,0,0,0,16:11,,12.0,34,0
57193,ABMW2,AUTOWELT BMW 1,92847792,BMW,Noroeste,1794.0,06/07/2021,06/07/2021,Satisfactoria,Edgar Aguilar,FALSE,06/07/2021,08:44 p. m.,5,5909867.74,MXP,5,5909867.74,0,0.0,3,1,0,0,0,1,0,0,0,0,0,0,0,19:11,,12.0,5,0
57194,KIDA6,N KIA DALTON GDL,B3408200,KIA,Occidente,723.0,06/07/2021,06/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/07/2021,01:40 p. m.,14,4265871.5,MXP,14,4265871.5,0,0.0,11,0,0,0,0,3,0,0,0,0,0,0,0,8:30,,12.0,14,0
57195,KDE01,KENWORTH CORDOBA,24338930,KENWORTH,Sur,1808.0,06/07/2021,06/07/2021,Satisfactoria,Edgar Aguilar,FALSE,06/07/2021,08:47 p. m.,15,35793608.38,MXP,10,23898382.58,5,11895225.8,10,0,0,0,0,0,5,0,0,0,0,0,33,16:55,,12.0,15,0
57196,HYUN3,HYUNDAI CUERNAVACA,B1361488,HYUNDAI,Metro Corporativa,1853.0,06/07/2021,06/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/07/2021,10:46 a. m.,6,1241280.0,MXP,6,1241280.0,0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,6.0,0,6
57197,AKSF1,AUTOS KOREANOS SANTA,B8721190,No Asiganda,Occidente,723.0,07/07/2021,07/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/07/2021,12:37 p. m.,8,2361433.26,MXP,8,2361433.26,0,0.0,5,0,0,0,0,3,0,0,0,0,0,0,0,8:30,,12.0,8,0
57198,A0017,A0017 HONDA GALERIAS,21456678,HONDA,Occidente,814.0,06/07/2021,07/07/2021,Satisfactoria,Edgar Ricardo,FALSE,08/07/2021,10:09 a. m.,38,19960965.88,MXP,35,18136447.13,3,1824518.75,21,0,0,0,0,14,0,0,0,3,0,0,7,10:19,,12.0,38,0
57200,SEFM2,SEMI FLOSOL MOTORS,38649316,GENERAL MOTORS,Occidente,814.0,06/07/2021,06/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/07/2021,12:26 p. m.,2,445120.0,MXP,2,445120.0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,6.0,0,2
57201,CL222,SEMINUEVOS,22857137,No Asiganda,Gobierno,710.0,06/07/2021,06/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/07/2021,11:13 a. m.,5,1603040.0,MXP,5,1603040.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,5.0,0,5
57202,ATPSM,AUTOPRICE SEMINUEVOS,C1211749,SEMINUEVOS,Noreste,686.0,06/07/2021,08/07/2021,Satisfactoria,Eunice Rios,FALSE,09/07/2021,03:12 p. m.,39,9450880.0,MXP,36,8517040.0,3,933840.0,33,0,2,0,0,1,0,0,0,3,0,0,7,15:12,9.0,6.0,0,39
57203,SYMI2,SYC CENTRO,38584284,MITSUBISHI,Occidente,687.0,06/07/2021,06/07/2021,Satisfactoria,Edgar Aguilar,FALSE,06/07/2021,08:48 p. m.,17,5068563.16,MXP,16,4605512.04,1,463051.12,10,0,6,0,0,0,0,0,0,1,0,0,5,12:27,,12.0,17,0
57204,MSS95,MOTOS SA,34169500,BMW,Metro Corporativa,1853.0,07/07/2021,07/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/07/2021,08:02 p. m.,3,856700.0,MXP,3,856700.0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,11:32,,12.0,3,0
57205,10183,10183 DEL VALLE,20950220,HONDA,Sureste,1809.0,06/07/2021,06/07/2021,Satisfactoria,Edgar Aguilar,FALSE,06/07/2021,08:49 p. m.,9,3673109.42,MXP,9,3673109.42,0,0.0,2,0,7,0,0,0,0,0,0,0,0,0,0,12:54,,12.0,9,0
57206,AUSUE,AUTOS SUECOS,A5956019,VOLVO,Bajío,810.0,06/07/2021,06/07/2021,Satisfactoria,Edgar Aguilar,FALSE,06/07/2021,08:50 p. m.,26,22546508.2,MXP,26,22546508.2,0,0.0,25,0,1,0,0,0,0,0,0,0,0,0,0,14:34,,12.0,26,0
57207,NEAA3,EURO ALEMANA AMERICA S ,C4444639,VOLKSWAGEN,Occidente,723.0,06/07/2021,08/07/2021,Deficiente con Bloqueo,Fabiola Alvarez Paez,TRUE,09/07/2021,02:52 p. m.,60,19949000.0,MXP,60,19949000.0,0,0.0,0,0,3,57,0,0,0,0,0,0,0,0,0,18:58,,12.0,60,0
57208,VOMI3,TECNOLOGIA AUTOMOTRI Z MINERVA ,A9370965,VOLVO,Occidente,687.0,06/07/2021,07/07/2021,Satisfactoria,Edgar Ricardo,FALSE,08/07/2021,09:39 a. m.,31,28534831.96,MXP,25,22379483.36,6,6155348.6,12,0,8,0,0,5,6,0,0,0,0,0,19,14:36,,12.0,31,0
57209,JIMN3,JIMENEZ AUTOMOTRIZ,14245236,No Asiganda,Occidente,1793.0,06/07/2021,06/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/07/2021,12:09 p. m.,4,1645900.0,MXP,4,1645900.0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,4,0
57210,HYDAL,HYUNDAI DALTON,B1398793,HYUNDAI,Occidente,723.0,07/07/2021,08/07/2021,Deficiente con Bloqueo,Fabiola Alvarez Paez,TRUE,12/07/2021,03:27 p. m.,142,41609817.63,MXP,119,35033896.79,23,6575920.84,80,0,15,0,0,24,12,2,0,9,0,0,14,29:7,,5.0,142,0
57211,HYPEN,HYUNDAI PENTA,B1692920,HYUNDAI,Noreste,842.0,07/07/2021,08/07/2021,Satisfactoria,Eunice Rios,FALSE,08/07/2021,03:31 p. m.,40,12351590.49,MXP,34,10096100.43,6,2255490.06,27,0,1,0,1,5,6,0,0,0,0,0,15,10:54,,5.0,40,0
57212,FMXL1,FORD MEXICALI ,78168316,FORD,Noroeste,1829.0,08/07/2021,09/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,09/07/2021,12:12 p. m.,6,4714052.0,MXP,6,4714052.0,0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,6,0
57213,10134,HONDA TEZONTLE      ,88552862,HONDA,Sur,816.0,07/07/2021,07/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/07/2021,09:49 a. m.,8,3908610.89,MXP,8,3908610.89,0,0.0,0,0,0,0,0,8,0,0,0,0,0,0,0,8:30,,5.0,8,0
57214,CAME3,CAMIONES EUROPEOS 2,A2327260,VW CAMIONES,Metro Corporativa,1851.0,08/07/2021,08/07/2021,Satisfactoria,Edgar Aguilar,FALSE,09/07/2021,07:32 p. m.,60,73151505.67,MXP,56,66975046.77,4,6176458.9,22,0,32,0,0,2,0,0,0,4,0,0,6,21:4,,12.0,60,0
57215,MML01,CHEVROLET MXL       ,17211501,No Asiganda,Noroeste,819.0,08/07/2021,09/07/2021,Satisfactoria,Eunice Rios,FALSE,12/07/2021,05:00 p. m.,31,5530320.0,MXP,28,4823280.0,3,707040.0,20,0,0,0,0,8,0,0,0,3,0,0,9,18:25,11.0,6.0,0,31
57216,ROIL1,BPF FINANCE MEXICO S,B7541847,PEUGEOT,Metro Corporativa,1852.0,07/07/2021,07/07/2021,Satisfactoria,Edgar Ricardo,FALSE,15/07/2021,09:18 p. m.,20,7683324.56,MXP,20,7683324.56,0,0.0,3,0,17,0,0,0,0,0,0,0,0,0,0,63:48,,12.0,20,0
57217,JLCN3,JLR CULIACAN 3      ,B0590775,SEMINUEVOS,Noroeste,1794.0,07/07/2021,07/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/07/2021,11:03 a. m.,11,16199787.44,MXP,11,16199787.44,0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,7.0,11,0
57218,MGS02,MOTORES GENERALES LA,54109581,GENERAL MOTORS,Metro Corporativa,1853.0,07/07/2021,08/07/2021,Satisfactoria,Eunice Rios,FALSE,09/07/2021,06:58 p. m.,40,18776553.96,MXP,40,18776553.96,0,0.0,0,0,40,0,0,0,0,0,0,0,0,0,0,22:31,,5.0,40,0
57219,SNR01,PEUGEOT ROILION     ,B7541847,PEUGEOT,Metro Corporativa,1852.0,07/07/2021,07/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/07/2021,05:15 p. m.,3,407040.0,MXP,3,407040.0,0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,8:45,2.5,12.0,0,3
57220,SEGD1,SEMI EURO ALEMANA GD,26798198,VOLKSWAGEN,Occidente,723.0,07/07/2021,09/07/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,12/07/2021,03:57 p. m.,18,4682080.0,MXP,17,4510640.0,1,171440.0,12,0,0,0,0,5,0,0,0,1,0,0,5,19:27,6.0,5.0,0,18
57221,10172,10172 HONDA CHILPANC,B8651967,HONDA,Metro Corporativa,1853.0,07/07/2021,07/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/07/2021,01:50 p. m.,1,355480.43,MXP,1,355480.43,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,1,0
57222,H0171,H0171 HONDA XOCHIMIL,B8651967,HONDA,Metro Corporativa,1853.0,07/07/2021,07/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/07/2021,10:10 a. m.,5,2127358.21,MXP,5,2127358.21,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,5,0
57223,10169,10169 HONDA AEROPUER,B8651967,HONDA,Metro Corporativa,1853.0,07/07/2021,07/07/2021,Satisfactoria,Edgar Ricardo,FALSE,08/07/2021,09:19 a. m.,6,2420872.4,MXP,6,2420872.4,0,0.0,4,0,2,0,0,0,0,0,0,0,0,0,0,15:52,,12.0,6,0
57224,10170,10170 HONDA TEXCOCO ,B8651967,HONDA,Metro Corporativa,837.0,07/07/2021,07/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/07/2021,11:54 a. m.,1,330744.52,MXP,1,330744.52,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,1,0
57225,VARI3,VADO DEL RIO,73150847,ISUZU,Occidente,723.0,08/07/2021,08/07/2021,Satisfactoria,Eunice Rios,FALSE,08/07/2021,03:32 p. m.,9,6981095.44,MXP,8,6066024.01,1,915071.43,8,0,0,0,0,0,1,0,0,0,0,0,11,9:49,,12.0,9,0
57226,AL091,SUZUKI CUERNAVACA,B5488090,SUZUKI,Metro Corporativa,1852.0,07/07/2021,07/07/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/07/2021,11:18 a. m.,19,5666039.28,MXP,19,5666039.28,0,0.0,15,0,0,0,0,4,0,0,0,0,0,0,0,8:30,,12.0,19,0
